N_Workers,Staff,Infrastructure,Marketing,Profit
8794.848056390618,221499.33524981225,136197.5071560907,54695535.74742496,4979363932899.55
18073.3294507303,134157.37297068356,107215.60504448508,51128620.03568146,4351091782004.709
12630.326272267892,131337.04433505735,108572.39883519906,21311454.04522933,755955767722.7283
9123.922761068328,129342.99372749189,278531.8816740613,50736100.69337126,4284540885653.772
16488.196571850312,259757.33707516216,67251.7547509335,27443770.317669388,1253596430795.8757
13187.232749964898,300820.4821291743,290145.09332071536,28539534.53872519,1355701389251.1572
4613.30514945098,174758.19993694907,122593.76041977922,43062057.11346188,3086452969813.2236
3547.881551188878,191801.1091087621,61484.787963863775,29813719.820269324,1479457463094.6306
9766.691522708374,134698.06898503727,343534.8601386211,40442834.140825704,2722408665999.5166
167.10920602140044,308630.4628511164,78705.0647833483,22097463.40457627,812746540825.8519
14279.373280232265,136002.8408289872,100303.08242088844,29258339.23911275,1424851141116.2634
8610.23592918657,90397.62061318997,277541.93554833636,38498488.54148776,2466933831907.756
19947.997531893932,95152.59954644908,163262.86716846016,39849338.10329174,2643092400984.069
12303.31544019749,129670.1171972003,269704.359129288,34485034.97248291,1979390619822.548
8782.319497903969,40470.86694203621,265489.2679532129,48916922.09163357,3982798695100.226
13788.118111080905,289240.29061196157,98319.10509405012,58011159.27118005,5601356260179.437
243.8515166974353,126719.67619072128,350042.50347235956,50007514.29428951,4162369794405.448
12563.21120627892,37064.7949696401,139537.7191520421,27266126.662103184,1237419735027.6665
17138.205609834025,190795.10130910823,390914.04210888024,17203085.593258403,492587406319.01154
4786.510469114973,336777.0933495825,306987.8543388522,34287718.27347091,1956804284371.8826
8509.536351123936,225536.53705580515,88484.45855418735,32385484.087664455,1745705348483.2078
7556.47562764359,133986.23800999488,290797.2762288856,24423513.15276612,992856615301.6069
6770.251897480261,129828.50485050003,323073.1294640067,58807679.38976625,5756230744641.158
13174.19532171641,273013.0076580682,108351.46038908052,40344163.93937655,2709140813924.9673
5.680498533639396,335845.4583639004,292281.68268825,54644296.56844131,4970039155862.127
887.2176872732249,319110.40015247365,53214.63120183364,10302644.96629669,176672299479.82318
8335.39238324857,103767.86921535479,389611.47007034847,51670247.69753057,4443766309178.385
15239.469020135297,124828.37859883008,370033.58686537755,39778266.25442251,2633673057051.7153
14198.87776880472,340566.66058558493,349884.8156127175,58228785.408899486,5643461840129.158
6039.824638518357,108069.00836182303,210442.6409504664,51175029.01968152,4358994324493.628
9716.171225540582,56615.17696722044,119654.99022195516,12917913.930687075,277750685854.2466
3751.7775647790922,194391.48454926116,396485.6021128732,20822295.85952784,721651734545.1598
19387.26578440931,138468.92202733606,216409.5613527588,18598519.38805565,575740925910.0267
4074.281486071712,213558.91027206788,101675.32668451901,37339667.76915664,2320657425019.23
6439.046985737072,182213.49567761368,181749.91309277184,49148256.72499441,4020558191817.1675
10885.384148300856,87152.49599771207,139100.60528983956,20188791.791256934,678407883594.4165
4130.311053652561,284709.77237197245,385006.3579702401,41093469.176765166,2810708411832.0425
3243.07930537828,161639.05036034912,159497.2001242219,47313458.135371104,3725971231049.6255
2670.219035249455,269350.59238003974,365015.0462649951,30403091.22682237,1538529192539.3252
2575.637905182867,54880.55131385802,262223.68808982114,34193290.51926496,1946040793273.1777
13358.184391261879,256172.5029832506,76424.46619640404,22385240.70574229,834053277802.7258
9914.592674672524,196902.4308027063,357352.4496042736,41406792.84043891,2853733076371.575
17401.525288090637,98326.73219685975,373855.1148360873,51795465.67596236,4465330490565.056
17295.282449393024,37217.67629068674,294513.9378300974,51674908.38572275,4444567853475.697
13786.968156933046,72246.72404819242,311085.7874921014,50968722.38483619,4323919607409.929
16811.322868283576,94429.50661258485,368280.5284983542,49497141.4668838,4077841713530.5254
10745.875572492725,194035.29870374984,221323.60291981444,22337269.51955166,830482466033.3588
7757.886659849556,298014.9972735738,188639.21226027558,33726490.05839444,1893269688251.9417
864.8646885698469,192490.07051402394,328965.82663747855,12974501.061042245,280189733011.48486
16704.16362287493,235962.99122439144,252144.87031182894,13472019.741741491,302089912138.7104
7621.956314013358,321605.0871205273,42574.70926576272,59886937.33691142,5969449878451.478
12144.698991905312,139551.64735821553,353023.3912153805,6227439.720096313,64549448573.65443
11277.10798304093,43421.75520504226,195779.2750848178,44538476.08360236,3301724371399.609
14539.037291138513,39037.209521243196,222290.06428863335,59425595.82409362,5877832231672.792
17713.02788481551,287091.6294746764,139072.12185631762,34650767.51625937,1998461977608.23
2247.3305022162317,296895.98555579316,220503.82944981672,12896917.185969537,276848843385.0889
4096.53876161858,184377.6989714722,106856.41758585803,35814802.44471217,2134987103176.4626
14157.861323881047,283398.4057246013,260788.6751055651,52811635.48251357,4642258951051.1455
12832.550935847088,136641.81775872575,92657.83090238785,56137365.67031329,5245346154919.266
19874.52674120607,259341.434709839,213484.87836014177,13178002.248742035,289048001468.8993
6215.3709029988,247114.89783895962,394151.02514680516,14995328.38166184,374268079694.7978
2178.7008697137258,244384.32364423003,46542.61394030189,11964384.308651555,238260099838.50726
9103.334570348816,281987.6756955718,325301.5076199993,20375784.89668286,691033589355.0502
7825.819128577271,70664.21858875208,315438.02987496334,16070525.927269315,429863582308.619
4607.672774374254,185119.17068055127,217174.3460237712,31909629.91450972,1694781500910.7993
10733.369128895949,75069.4700313167,345901.18389764015,49980755.23139946,4157916366293.0117
14851.803784665675,291284.8463487136,143676.79445431946,54368575.715135805,4920010478595.826
12371.453683218908,312321.7303854423,87334.52435462199,49418660.548184514,4064920535823.795
14719.655198993027,201910.69242522822,304276.198213308,41015014.217946336,2799986192175.4204
7134.622774107004,334297.36805339577,217985.1080849292,58086050.06495952,5615828142887.444
12811.811970563549,36668.41696800738,386130.4592873707,11105826.224165842,205292339940.53134
8421.101012929163,332168.5586594182,226616.88479022158,10597185.682948008,186918583849.1514
5414.866122089092,231912.39151278074,127980.08810215085,11928044.695221242,236815029507.07214
7753.469972450989,336519.375951156,315238.3908734822,50900859.5613556,4312413282821.5654
8324.672795140514,256152.177861215,267062.7071294347,13275868.428821664,293357193555.84247
5959.767658153985,138671.9681360308,58784.89381070297,6717769.689698706,75114100893.05214
6530.65192775418,233425.9113120788,87746.0733908097,30637018.505991068,1562295439114.8193
17587.326381483002,209171.46504017257,375780.4836838966,39555743.974478826,2604289686052.1216
768.1466411758224,97036.31420462766,100545.05932597115,24243403.725666933,978266883112.6384
3263.0412588301792,89733.63700482198,109764.24559249957,59723700.362276345,5936951575868.394
15951.649286292824,306059.3847752544,361217.9439265862,21472004.42902614,767389122310.3999
16833.981937889712,37736.02010650951,349996.06091170537,50330631.79476172,4216332789485.969
17930.679207125944,294205.154360242,187899.19614984465,10495322.218203316,183342358330.48938
146.57670890827637,247040.82014007738,170000.549969638,10770141.530275572,193069572617.6516
1320.3659560210326,249185.91374533356,213398.48343972216,43260225.47642586,3114925743983.333
15008.777857097966,129594.67223086362,112418.77719467547,24282888.761550363,981456126872.1422
10845.615411455134,62604.414534471056,303581.30509457993,21366002.520580072,759830709437.184
1421.6166397528134,243818.7584618543,223301.71623179928,42928821.28296874,3067383452471.9673
10431.557735306944,152533.02044270508,79061.86906206117,59924194.68246187,5976879583473.837
1586.292003569719,215758.8968704739,318999.3709593969,24299001.76396792,982759335820.7852
12073.63215120443,265013.631828677,363411.43408888194,57212518.77610204,5448190228890.557
1287.647365910124,190996.99587313927,269760.98588732246,56006189.34759143,5220861389539.41
6516.170217450819,128221.18579914264,132204.5422126844,21101639.819963444,741144080343.1412
16668.33999706299,89751.85749125422,55003.01402191247,54790282.41465816,4996629733790.055
175.6275145671982,157640.35473477465,367899.6559064584,8773696.314000094,128125936851.28868
495.74668729431653,147989.2731778881,395608.67518216383,46359604.38421478,3577252406045.9365
4723.144233449212,125412.2731107281,314849.02793589066,37731594.46462466,2369629640794.8555
11718.326981174248,216887.85793270357,87076.02791007215,51391489.31970242,4395947676696.0073
4264.211713595403,308925.1336925324,176485.26466555285,24782292.851967555,1022240900794.254
2956.5606535458533,43342.6354460724,42692.17271803552,20914118.690676346,728029983478.216
13041.85379088179,303537.70525989303,263037.603522644,41917222.151875265,2924523736956.814
17824.120877024707,74757.1614122024,262694.80124615424,55858432.06085718,5193349942988.129
17848.343412405127,229946.26534566926,49534.064727992314,51065826.205208026,4340410760079.1904
210.85092663606216,286690.91408546007,49492.90096942154,48949067.511034556,3988034973877.7197
2911.9036808459173,77137.03165308069,170959.8574107898,47008951.13894362,3678165176414.234
11484.796144381531,307160.45033328875,165680.01813681633,51464238.59892189,4408402372751.966
1563.688834982987,76927.09336228963,198520.06489384905,54919623.96717762,5020248440619.686
3165.370611508543,111887.8930915326,255791.04045784206,44264150.89224558,3261177225390.7188
4710.5285326830635,41828.21661604458,62162.390857308186,12003700.753557881,239828390626.8452
13217.932554498677,100002.12216017356,302056.40405994875,15987912.324609937,425455376160.97003
10670.745294872377,36858.85515524514,169583.71871143772,28032096.287924424,1307920360747.584
12433.295151594175,196840.34309545078,233688.6129572992,7758973.816689502,100202964080.88182
6412.975673764171,96549.4894387439,244368.71415121236,52582517.29234972,4602066134282.341
10601.789563966679,39156.55037390796,270618.7025167694,32524939.113526087,1760772065281.4685
11807.899918659094,104469.70062337501,94093.42583243176,7566107.068732252,95283126775.02132
18675.55154082975,115417.3631800964,333428.13439466106,36931084.21788287,2270148572561.591
13034.23506643741,54998.19126191316,314302.0989317896,44676428.58261421,3322209554933.441
16337.626280138993,292417.2380667977,266811.72443859844,6681810.685472972,74312483084.0668
9594.838794142637,240387.64364251672,136295.25491861487,39198585.5820528,2557472276479.997
5717.633688927436,233726.635111573,284553.4639458379,37460101.20153999,2335651625911.212
17900.550800641584,336726.4817245939,126565.1671890018,55379133.619194254,5104608404648.544
18042.844548391,275220.14034208603,327155.3172242331,38315379.42643461,2443523091443.0166
17028.291446476967,287971.55038626806,149966.9970752056,53300659.04271667,4728629373721.723
13988.9867024286,100618.51970219782,134082.25804324605,23882195.59134601,949333248462.2458
9175.484421043206,133017.5487738795,58994.83833975495,17860595.89899505,530960397371.6245
1327.9351716081678,287030.91608628345,264173.6919747352,6240282.777391434,64816013820.50621
6112.103078792816,222602.72366113588,200867.8613497382,26381752.61577225,1158450614469.1826
2690.0537349485985,206307.92466353113,84451.98660793426,13296165.547106972,294254651399.48975
16509.90410128489,329664.91323528276,68746.24851643658,39767906.48059433,2632301323458.5103
2100.52874938159,113149.67585774777,212769.82305505138,25168429.08070407,1054344240121.2766
7605.949409910907,61161.95127261076,357600.0682565058,59501366.72876629,5892831056513.002
3942.529008926001,301811.22665118985,132838.14551578515,31810384.81486575,1684255734979.7866
7876.611730101886,50877.04047763882,102397.61740139191,37904260.42831531,2391366603590.6006
7177.247341248591,245739.04599102703,228317.97631486447,13188808.754927976,289522246171.1286
